Ticker,Date,Horizon,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast
NFLX,2023-07-31,180,438.9700012207031,325.8565330145779,168.33010365428885,334.57909869014514,
NFLX,2023-08-01,180,438.6199951171875,325.8565330145779,168.46847614137303,334.33266313099494,
NFLX,2023-08-02,180,429.7000122070313,325.8565330145779,168.37226496856962,334.57213805701804,
NFLX,2023-08-03,180,431.0,325.8565330145779,168.35474281882182,334.66266286586944,
NFLX,2023-08-04,180,431.6000061035156,325.8565330145779,168.11570272362357,334.95037767749005,
NFLX,2023-08-07,180,440.760009765625,325.8565330145779,168.20420385513617,335.1857883473447,
NFLX,2023-08-08,180,438.2999877929688,325.8565330145779,166.5472803024098,334.9402613796637,
NFLX,2023-08-09,180,428.8999938964844,325.8565330145779,167.86261590319114,335.13341694427925,
NFLX,2023-08-10,180,429.9800109863281,325.8565330145779,167.51041357647773,335.1820218932967,
NFLX,2023-08-11,180,421.6600036621094,325.8565330145779,166.9177576453371,335.4759309339176,
NFLX,2023-08-14,180,427.7799987792969,325.8565330145779,166.40427555398904,335.75607773403004,
NFLX,2023-08-15,180,423.7000122070313,325.8565330145779,165.67565924709604,335.5444174211028,
NFLX,2023-08-16,180,415.4500122070313,325.8565330145779,165.28633098917635,335.72572051561457,
NFLX,2023-08-17,180,403.0,325.8565330145779,163.16809476003152,335.7321115747981,
NFLX,2023-08-18,180,404.5299987792969,325.8565330145779,164.04277643703162,335.9996873749254,
NFLX,2023-08-21,180,408.2900085449219,325.8565330145779,163.2740805836705,336.2960049419152,
NFLX,2023-08-22,180,413.1700134277344,325.8565330145779,162.2919609912487,336.12333482185323,
NFLX,2023-08-23,180,427.5499877929688,325.8565330145779,161.418309386967,336.3240702047272,
NFLX,2023-08-24,180,406.9299926757813,325.8565330145779,160.36052002706532,336.31118965607567,
NFLX,2023-08-25,180,416.0299987792969,325.8565330145779,159.6742119501135,336.5434863327066,
NFLX,2023-08-28,180,418.05999755859375,325.8565330145779,157.2919466881228,336.82656495239,
NFLX,2023-08-29,180,429.989990234375,325.8565330145779,157.93594109948097,336.67518361267247,
NFLX,2023-08-30,180,434.6700134277344,325.8565330145779,156.96999951881858,336.9071886523984,
NFLX,2023-08-31,180,433.6799926757813,325.8565330145779,155.8239588003111,336.902103629383,
NFLX,2023-09-01,180,439.8800048828125,325.8565330145779,154.81944727889027,337.1120386221822,
NFLX,2023-09-04,180,,325.8565330145779,153.6635122791753,337.367992242172,
NFLX,2023-09-05,180,448.6799926757813,325.8565330145779,152.91139526646322,337.2134946722499,
NFLX,2023-09-06,180,445.760009765625,325.8565330145779,150.4952902555675,337.46813022249023,
NFLX,2023-09-07,180,443.1400146484375,325.8565330145779,151.13708353237354,337.48602795353247,
NFLX,2023-09-08,180,442.7999877929688,325.8565330145779,150.200297899654,337.6951547694672,
NFLX,2023-09-11,180,445.3599853515625,325.8565330145779,149.1145346962079,337.9288761197748,
NFLX,2023-09-12,180,434.6900024414063,325.8565330145779,148.2012149500043,337.7554227982118,
NFLX,2023-09-13,180,412.239990234375,325.8565330145779,147.16717527984085,338.014064264876,
NFLX,2023-09-14,180,400.489990234375,325.8565330145779,146.56739923416228,338.0532596087094,
NFLX,2023-09-15,180,396.9400024414063,325.8565330145779,144.3337218279133,338.277519840348,
NFLX,2023-09-18,180,394.3999938964844,325.8565330145779,145.18750794899995,338.5047211781269,
NFLX,2023-09-19,180,396.2000122070313,325.8565330145779,144.49153083888916,338.31131945414813,
NFLX,2023-09-20,180,386.2999877929688,325.8565330145779,143.67434715686971,338.55837740227764,
NFLX,2023-09-21,180,384.1499938964844,325.8565330145779,143.0559733975896,338.6059772044118,
NFLX,2023-09-22,180,379.80999755859375,325.8565330145779,142.34142270910516,338.8485333940268,
NFLX,2023-09-25,180,384.7999877929688,325.8565330145779,142.08338612966187,339.0840889472168,
NFLX,2023-09-26,180,379.25,325.8565330145779,140.2108991062534,338.88096645301846,
NFLX,2023-09-27,180,377.5899963378906,325.8565330145779,141.4419967229855,339.111584496434,
NFLX,2023-09-28,180,376.3599853515625,325.8565330145779,141.13558614699582,339.1537080487742,
NFLX,2023-09-29,180,377.6000061035156,325.8565330145779,140.71583455739014,339.4067991937122,
NFLX,2023-10-02,180,380.3299865722656,325.8565330145779,140.4978784588068,339.6568222959762,
NFLX,2023-10-03,180,376.75,325.8565330145779,140.18141387801458,339.4566650404956,
NFLX,2023-10-04,180,376.8999938964844,325.8565330145779,140.31345119703766,339.6763681837988,
NFLX,2023-10-05,180,372.5899963378906,325.8565330145779,138.81707449293003,339.70603803306426,
NFLX,2023-10-06,180,381.510009765625,325.8565330145779,140.4042071036201,339.95830521651527,
NFLX,2023-10-09,180,385.9500122070313,325.8565330145779,140.42760953836205,340.2192564956273,
NFLX,2023-10-10,180,373.3200073242188,325.8565330145779,140.30540498734203,340.0295601220006,
NFLX,2023-10-11,180,365.9299926757813,325.8565330145779,140.3469347790592,340.2483078538069,
NFLX,2023-10-12,180,361.2000122070313,325.8565330145779,140.24649928814532,340.26733745078405,
NFLX,2023-10-13,180,355.67999267578125,325.8565330145779,140.5462637231266,340.5110648322466,
NFLX,2023-10-16,180,360.8200073242188,325.8565330145779,139.1651641407794,340.7744053113338,
NFLX,2023-10-17,180,355.7200012207031,325.8565330145779,140.81181081977667,340.5948220132963,
NFLX,2023-10-18,180,346.19000244140625,325.8565330145779,140.83661060468805,340.8202998580722,
NFLX,2023-10-19,180,401.7699890136719,325.8565330145779,140.65639918822956,340.8358292117414,
NFLX,2023-10-20,180,400.9599914550781,325.8565330145779,140.5803817541148,341.07015257728744,
NFLX,2023-10-23,180,406.8399963378906,325.8565330145779,140.3039340463052,341.3284317564097,
NFLX,2023-10-24,180,413.7300109863281,325.8565330145779,140.3715404660307,341.153164563833,
NFLX,2023-10-25,180,411.25,325.8565330145779,138.70570242492644,341.3872075246315,
NFLX,2023-10-26,180,403.5400085449219,325.8565330145779,140.0198127615763,341.40629058073745,
NFLX,2023-10-27,180,397.8699951171875,325.8565330145779,139.6702173601562,341.63574647321565,
NFLX,2023-10-30,180,410.0799865722656,325.8565330145779,139.08075535627512,341.88638302685666,
NFLX,2023-10-31,180,411.6900024414063,325.8565330145779,138.56857766902365,341.70889623432106,
NFLX,2023-11-01,180,420.1900024414063,325.8565330145779,137.83779812558132,341.9481259508351,
NFLX,2023-11-02,180,424.7099914550781,325.8565330145779,137.44225682157068,341.9738857830682,
NFLX,2023-11-03,180,432.3599853515625,325.8565330145779,135.31423276086818,342.20440599902645,
NFLX,2023-11-06,180,434.739990234375,325.8565330145779,136.17710607972225,342.44973566225656,
NFLX,2023-11-07,180,434.6099853515625,325.8565330145779,135.39719606037622,342.2665471073595,
NFLX,2023-11-08,180,436.6499938964844,325.8565330145779,134.408071823803,342.5056894667956,
NFLX,2023-11-09,180,435.1499938964844,325.8565330145779,133.53614123661086,342.53670964529783,
NFLX,2023-11-10,180,447.239990234375,325.8565330145779,132.49407822976846,342.77197575133533,
NFLX,2023-11-13,180,444.6199951171875,325.8565330145779,131.84337407516182,343.01658881635024,
NFLX,2023-11-14,180,448.6499938964844,325.8565330145779,129.52285537417993,342.82832194076474,
NFLX,2023-11-15,180,461.9400024414063,325.8565330145779,130.26117441886316,343.0636324403283,
NFLX,2023-11-16,180,466.9500122070313,325.8565330145779,129.4285029785603,343.09600923962444,
NFLX,2023-11-17,180,465.9100036621094,325.8565330145779,128.46073059942876,343.3360654602744,
NFLX,2023-11-20,180,474.4700012207031,325.8565330145779,127.68497637494433,343.5836556779487,
NFLX,2023-11-21,180,474.9500122070313,325.8565330145779,126.81297692801098,343.3935441606617,
NFLX,2023-11-22,180,478.0,325.8565330145779,126.40363773281317,343.6244319884126,
NFLX,2023-11-23,180,,325.8565330145779,124.391591095266,343.65461429890416,
NFLX,2023-11-24,180,479.55999755859375,325.8565330145779,125.49976597290056,343.8968651257948,
NFLX,2023-11-27,180,479.1700134277344,325.8565330145779,125.09119916329026,344.148455608808,
NFLX,2023-11-28,180,479.0,325.8565330145779,124.59338641056412,343.95983642650333,
NFLX,2023-11-29,180,477.1900024414063,325.8565330145779,124.32397889439936,344.1883025232289,
NFLX,2023-11-30,180,473.9700012207031,325.8565330145779,123.98438347783316,344.21494052043033,
NFLX,2023-12-01,180,465.739990234375,325.8565330145779,124.12254871660564,344.4563159109673,
NFLX,2023-12-04,180,453.8999938964844,325.8565330145779,122.66177419465886,344.71044825363595,
NFLX,2023-12-05,180,455.1499938964844,325.8565330145779,124.31354213278873,344.52490237705905,
NFLX,2023-12-06,180,446.7300109863281,325.8565330145779,124.42959425080144,344.7537138287413,
NFLX,2023-12-07,180,452.0,325.8565330145779,124.42654574235829,344.77778090901467,
NFLX,2023-12-08,180,453.760009765625,325.8565330145779,124.6118351738522,345.0165534747801,
NFLX,2023-12-11,180,459.8900146484375,325.8565330145779,124.67756224615798,345.27078481897064,
NFLX,2023-12-12,180,463.0,325.8565330145779,125.16348937354748,345.0877634012085,
NFLX,2023-12-13,180,479.9800109863281,325.8565330145779,123.9860391486609,345.3187204934961,
NFLX,2023-12-14,180,469.8299865722656,325.8565330145779,125.85128184609206,345.3423267004389,
NFLX,2023-12-15,180,472.05999755859375,325.8565330145779,126.10713198255884,345.5786819528843,
NFLX,2023-12-18,180,486.1199951171875,325.8565330145779,126.16804277008345,345.8312014299443,
NFLX,2023-12-19,180,495.0199890136719,325.8565330145779,126.34099527301905,345.64892518660355,
NFLX,2023-12-20,180,489.2699890136719,325.8565330145779,126.31933328429452,345.8821455846138,
NFLX,2023-12-21,180,491.6099853515625,325.8565330145779,126.6457200542977,345.907060953869,
NFLX,2023-12-22,180,486.760009765625,325.8565330145779,125.24105021797268,346.14245814871805,
NFLX,2023-12-26,180,491.1900024414063,325.8565330145779,126.81731341314644,346.3929025652121,
NFLX,2023-12-27,180,491.7900085449219,325.8565330145779,126.729631947901,346.2096833621639,
NFLX,2023-12-28,180,490.510009765625,325.8565330145779,126.40076560254744,346.4440102840235,
NFLX,2023-12-29,180,486.8800048828125,325.8565330145779,126.14688541938652,346.47078952530694,
